Lao PDR;LAO;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;102599,9585;25250564,32;2967244912;16548894832;24913697358
Latvia;LVA;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;0;0;0;0
Lebanon;LBN;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;0;0;0;0
Liberia;LBR;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;873523964,5;5681203,783;5406387,81;149779388;10669459100
Lithuania;LTU;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;83142217;170695780;543531133,5;591935490,4;511129584,2
Luxembourg;LUX;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;0;0;1094009172;1106325210
Macedonia, FYR;MKD;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;633485450,8;386364355,2;2149848443;10016635241;6446840684
Madagascar;MDG;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;1385857,92;298689,2393;3396845,152;843963943,3;3244032333
Malawi;MWI;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;18567859,04;22638562,41;42561948,53;67322611,68
Malaysia;MYS;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;77064122455;86966350114;1,68816E+11;2,10829E+11;2,36052E+11
Maldives;MDV;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;0;0;0;0
Mali;MLI;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;337890480,1;222530806,7;5295913869;11843096603;16337825715
Malta;MLT;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;0;0;0;0
Mauritania;MRT;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;2875516760;5395290415;9962443004;42122438484;40860109056
Mauritius;MUS;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;0;0;0;0
Mexico;MEX;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;3,98869E+11;2,86144E+11;3,25088E+11;6,24984E+11;7,26834E+11
Moldova;MDA;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;12938492,38;2874970,499;2379879,365;2179909,093;1039176,692
Mongolia;MNG;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;6106594548;5346224021;13754760746;49589261278;64947334325
Morocco;MAR;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;2118591809;5042661207;5065260491;63633252396;79203514027
Mozambique;MOZ;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;34212986,18;8268421,363;432610627,8;2841259393;9060941080
Namibia;NAM;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;898300404,1;388412402,2;699566830,6;4840088160;3681644110
Nepal;NPL;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;1816663,574;10519434,7;26153342,21;21916323,05
Netherlands;NLD;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;44364428467;38036211248;63254385245;71330628123;71235488649
Nicaragua;NIC;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;45725780,64;8953462,961;255422340,7;897044415,7;2898877537
Niger;NER;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;124296456,4;98185397,16;370275103,7;891881102;4489314710
Nigeria;NGA;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;1,03738E+12;9,28991E+11;1,28255E+12;1,72109E+12;1,39667E+12
Norway;NOR;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;1,39869E+11;2,05139E+11;3,63861E+11;4,40467E+11;4,27679E+11
Oman;OMN;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;1,30681E+11;1,81926E+11;2,73831E+11;3,08059E+11;3,77436E+11
Pakistan;PAK;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;10805337140;13944975849;38548158846;61252970242;54314821713
Panama;PAN;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;4488421,584;0;334594754,3;644644897,4
Papua New Guinea;PNG;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;22260710847;25064693771;40036799097;65038530762;66176966662
Paraguay;PRY;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;0;0;0;0
Peru;PER;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;15387810318;18459074862;49538177361;3,02686E+11;3,63537E+11
Philippines;PHL;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;12768677528;5094033929;18787179368;44816888859;58732424971
Poland;POL;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;61856842003;28344644402;70367957560;1,61608E+11;1,48034E+11
Portugal;PRT;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;893281973,7;39175387,4;899413395,8;7938148771;8668097793
Qatar;QAT;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;58900856998;87013327447;4,10523E+11;8,76542E+11;1,4321E+12
Romania;ROU;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;55841856588;41402880846;40626194560;30900908871;37799683309
Russian Federation;RUS;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;2,19165E+12;2,59536E+12;4,87798E+12;5,85374E+12;5,50067E+12
Rwanda;RWA;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;9833665,408;9024,425563;686487,4014;147218512,1;676775540,4
Saudi Arabia;SAU;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;2,12582E+12;2,3695E+12;3,842E+12;6,25795E+12;7,694E+12
Senegal;SEN;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;35579356,14;131602806,4;143603058,4;2492360101;4981868868
Sierra Leone;SLE;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;0;6921782,68;456726172,5;18821233422
Singapore;SGP;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;0;0;0;0
