Luxembourg;LUX;Total wealth (constant 2014 US$);NW.TOW.TO;4,2653E+11;5,22841E+11;5,7179E+11;5,94973E+11;7,16877E+11
Macedonia, FYR;MKD;Total wealth (constant 2014 US$);NW.TOW.TO;90838325701;83936121070;84919364123;1,0906E+11;1,08368E+11
Madagascar;MDG;Total wealth (constant 2014 US$);NW.TOW.TO;1,56147E+11;1,54182E+11;1,60169E+11;1,97335E+11;2,17738E+11
Malawi;MWI;Total wealth (constant 2014 US$);NW.TOW.TO;54303588023;69584941434;70059308709;1,20155E+11;1,7434E+11
Malaysia;MYS;Total wealth (constant 2014 US$);NW.TOW.TO;2,68613E+12;3,07396E+12;3,64564E+12;6,02923E+12;7,15264E+12
Maldives;MDV;Total wealth (constant 2014 US$);NW.TOW.TO;4418272338;6917198648;11267439202;17973349208;18041410739
Mali;MLI;Total wealth (constant 2014 US$);NW.TOW.TO;1,12607E+11;1,27228E+11;1,66462E+11;2,57427E+11;2,93287E+11
Malta;MLT;Total wealth (constant 2014 US$);NW.TOW.TO;72464622280;86609060170;96791176940;1,00633E+11;1,29835E+11
Mauritania;MRT;Total wealth (constant 2014 US$);NW.TOW.TO;41644757825;47939400470;71524433818;1,12568E+11;1,16626E+11
Mauritius;MUS;Total wealth (constant 2014 US$);NW.TOW.TO;70952685483;88477549321;1,5177E+11;2,40746E+11;1,22334E+11
Mexico;MEX;Total wealth (constant 2014 US$);NW.TOW.TO;9,91172E+12;1,11568E+13;1,2436E+13;1,31981E+13;1,38515E+13
Moldova;MDA;Total wealth (constant 2014 US$);NW.TOW.TO;1,15108E+11;88714145618;1,17734E+11;1,13259E+11;1,25827E+11
Mongolia;MNG;Total wealth (constant 2014 US$);NW.TOW.TO;1,32556E+11;1,28262E+11;1,58364E+11;1,88683E+11;2,2989E+11
Morocco;MAR;Total wealth (constant 2014 US$);NW.TOW.TO;5,88391E+11;6,68797E+11;8,49466E+11;1,11594E+12;1,37341E+12
Mozambique;MOZ;Total wealth (constant 2014 US$);NW.TOW.TO;70379648016;97929360523;1,06007E+11;1,69402E+11;2,10048E+11
Namibia;NAM;Total wealth (constant 2014 US$);NW.TOW.TO;1,02558E+11;93575235534;1,06334E+11;1,70568E+11;2,02796E+11
Nepal;NPL;Total wealth (constant 2014 US$);NW.TOW.TO;2,0375E+11;2,61656E+11;3,06488E+11;4,04919E+11;4,04825E+11
Netherlands;NLD;Total wealth (constant 2014 US$);NW.TOW.TO;9,206E+12;1,01715E+13;1,04739E+13;1,23101E+13;1,33638E+13
Nicaragua;NIC;Total wealth (constant 2014 US$);NW.TOW.TO;1,00747E+11;1,13944E+11;1,54895E+11;1,84882E+11;2,2302E+11
Niger;NER;Total wealth (constant 2014 US$);NW.TOW.TO;96862472350;1,19616E+11;1,52996E+11;1,99481E+11;2,22154E+11
Nigeria;NGA;Total wealth (constant 2014 US$);NW.TOW.TO;5,22198E+12;4,41165E+12;5,83248E+12;7,21282E+12;6,63903E+12
Norway;NOR;Total wealth (constant 2014 US$);NW.TOW.TO;5,61134E+12;5,87314E+12;6,30453E+12;7,33219E+12;8,5882E+12
Oman;OMN;Total wealth (constant 2014 US$);NW.TOW.TO;6,01958E+11;6,82932E+11;7,78731E+11;9,81989E+11;1,17582E+12
Pakistan;PAK;Total wealth (constant 2014 US$);NW.TOW.TO;1,83876E+12;2,58582E+12;2,98772E+12;3,46269E+12;4,10459E+12
Panama;PAN;Total wealth (constant 2014 US$);NW.TOW.TO;2,074E+11;2,82152E+11;2,99537E+11;4,22429E+11;5,2647E+11
Papua New Guinea;PNG;Total wealth (constant 2014 US$);NW.TOW.TO;2,28499E+11;2,21631E+11;2,53232E+11;3,34819E+11;3,76831E+11
Paraguay;PRY;Total wealth (constant 2014 US$);NW.TOW.TO;2,5363E+11;3,10448E+11;3,6387E+11;4,44592E+11;5,60731E+11
Peru;PER;Total wealth (constant 2014 US$);NW.TOW.TO;9,40998E+11;1,02223E+12;1,33472E+12;2,04603E+12;2,53767E+12
Philippines;PHL;Total wealth (constant 2014 US$);NW.TOW.TO;1,68765E+12;1,66872E+12;2,0011E+12;2,539E+12;3,05578E+12
Poland;POL;Total wealth (constant 2014 US$);NW.TOW.TO;3,17201E+12;3,94703E+12;4,17677E+12;5,57669E+12;5,88923E+12
Portugal;PRT;Total wealth (constant 2014 US$);NW.TOW.TO;2,76395E+12;3,27692E+12;3,52976E+12;3,38741E+12;2,8546E+12
Qatar;QAT;Total wealth (constant 2014 US$);NW.TOW.TO;3,67416E+11;7,03296E+11;1,12107E+12;2,34955E+12;3,46906E+12
Romania;ROU;Total wealth (constant 2014 US$);NW.TOW.TO;1,72387E+12;1,49499E+12;2,05794E+12;2,05338E+12;2,13069E+12
Russian Federation;RUS;Total wealth (constant 2014 US$);NW.TOW.TO;1,98204E+13;1,73338E+13;2,13202E+13;2,69739E+13;2,71409E+13
Rwanda;RWA;Total wealth (constant 2014 US$);NW.TOW.TO;50988976367;64523380773;86043772482;1,26104E+11;2,45197E+11
Saudi Arabia;SAU;Total wealth (constant 2014 US$);NW.TOW.TO;6,44193E+12;6,77091E+12;8,92839E+12;1,28244E+13;1,58407E+13
Senegal;SEN;Total wealth (constant 2014 US$);NW.TOW.TO;98310325104;1,18864E+11;1,42634E+11;1,70788E+11;1,91992E+11
Sierra Leone;SLE;Total wealth (constant 2014 US$);NW.TOW.TO;25969407883;25779357938;29545060577;49101052256;93102718641
Singapore;SGP;Total wealth (constant 2014 US$);NW.TOW.TO;1,47367E+12;2,04842E+12;2,63238E+12;3,53041E+12;4,24011E+12
Slovak Republic;SVK;Total wealth (constant 2014 US$);NW.TOW.TO;5,96023E+11;6,92271E+11;8,19304E+11;1,10791E+12;1,15532E+12
Slovenia;SVN;Total wealth (constant 2014 US$);NW.TOW.TO;4,92565E+11;5,65928E+11;6,59354E+11;7,48297E+11;7,25355E+11
Solomon Islands;SLB;Total wealth (constant 2014 US$);NW.TOW.TO;11264399901;10337354669;11618809572;15965968793;17877573670
South Africa;ZAF;Total wealth (constant 2014 US$);NW.TOW.TO;2,61888E+12;2,69129E+12;2,69801E+12;3,62476E+12;4,18815E+12
Spain;ESP;Total wealth (constant 2014 US$);NW.TOW.TO;1,38395E+13;1,63386E+13;2,00651E+13;1,88458E+13;1,59183E+13
Sri Lanka;LKA;Total wealth (constant 2014 US$);NW.TOW.TO;3,7674E+11;4,61381E+11;5,60217E+11;7,75181E+11;9,34065E+11
Suriname;SUR;Total wealth (constant 2014 US$);NW.TOW.TO;65289276771;63467683430;69170063768;73808147307;87029417616
Swaziland;SWZ;Total wealth (constant 2014 US$);NW.TOW.TO;35241598296;43525999940;45611557013;53657865013;66844251846
Sweden;SWE;Total wealth (constant 2014 US$);NW.TOW.TO;4,94434E+12;5,75137E+12;6,52722E+12;7,6997E+12;8,59201E+12
Switzerland;CHE;Total wealth (constant 2014 US$);NW.TOW.TO;8,58352E+12;9,25779E+12;9,86427E+12;1,09398E+13;1,20108E+13
Tajikistan;TJK;Total wealth (constant 2014 US$);NW.TOW.TO;1,19255E+11;1,29102E+11;1,58942E+11;2,90634E+11;3,50795E+11
Tanzania;TZA;Total wealth (constant 2014 US$);NW.TOW.TO;6,24992E+11;5,56715E+11;6,02406E+11;7,37857E+11;9,04336E+11
Thailand;THA;Total wealth (constant 2014 US$);NW.TOW.TO;2,27677E+12;2,8118E+12;3,58857E+12;3,80529E+12;4,23957E+12
Togo;TGO;Total wealth (constant 2014 US$);NW.TOW.TO;54971192994;71306985454;71845128337;1,12051E+11;1,34646E+11
Tunisia;TUN;Total wealth (constant 2014 US$);NW.TOW.TO;2,63561E+11;3,14158E+11;3,61496E+11;4,47687E+11;5,02531E+11
Turkey;TUR;Total wealth (constant 2014 US$);NW.TOW.TO;2,65005E+12;2,63131E+12;2,51066E+12;2,90969E+12;3,56594E+12
Turkmenistan;TKM;Total wealth (constant 2014 US$);NW.TOW.TO;3,64195E+11;4,15323E+11;5,20013E+11;5,96199E+11;7,7926E+11
Uganda;UGA;Total wealth (constant 2014 US$);NW.TOW.TO;1,8393E+11;2,11616E+11;3,49216E+11;4,63389E+11;5,18839E+11
Ukraine;UKR;Total wealth (constant 2014 US$);NW.TOW.TO;2,83078E+12;2,16096E+12;2,47181E+12;2,81481E+12;2,53765E+12
United Arab Emirates;ARE;Total wealth (constant 2014 US$);NW.TOW.TO;3,04591E+12;3,64882E+12;4,45051E+12;5,60409E+12;6,70803E+12
United Kingdom;GBR;Total wealth (constant 2014 US$);NW.TOW.TO;2,8951E+13;3,46131E+13;4,01724E+13;3,90185E+13;4,18495E+13
United States;USA;Total wealth (constant 2014 US$);NW.TOW.TO;2,08432E+14;2,56121E+14;2,86659E+14;2,92195E+14;3,13575E+14
Uruguay;URY;Total wealth (constant 2014 US$);NW.TOW.TO;4,24783E+11;5,33376E+11;4,84793E+11;7,65448E+11;8,70611E+11
Venezuela, RB;VEN;Total wealth (constant 2014 US$);NW.TOW.TO;2,62348E+12;2,62912E+12;2,87664E+12;3,28481E+12;4,98958E+12
Vietnam;VNM;Total wealth (constant 2014 US$);NW.TOW.TO;9,37892E+11;1,32818E+12;1,74168E+12;2,07143E+12;2,48308E+12
West Bank and Gaza;PSE;Total wealth (constant 2014 US$);NW.TOW.TO;53211166098;94330932916;1,1853E+11;1,18842E+11;1,31277E+11
Yemen, Rep.;YEM;Total wealth (constant 2014 US$);NW.TOW.TO;2,6749E+11;3,99212E+11;5,27122E+11;6,63282E+11;5,99831E+11
Zambia;ZMB;Total wealth (constant 2014 US$);NW.TOW.TO;3,19164E+11;2,77868E+11;3,20481E+11;4,82632E+11;6,44031E+11
Zimbabwe;ZWE;Total wealth (constant 2014 US$);NW.TOW.TO;2,91484E+11;3,06849E+11;2,04798E+11;2,6558E+11;2,89025E+11
